10000 9000000 9000000 
6082955 6257968 6173281 6172185
3765299 7594017 3843293 7459969
1024807 7885408 1142250 7825802
6559304 8779497 6617279 8664478
8392114 8337291 8467768 8214452
7071781 558874 7154225 451955
8062597 8918350 8130442 8747401
6041643 3117097 6186065 3069348
2942095 339903 3115350 281954
2715023 7071061 2822733 7005935
8577920 1045904 8664685 940643
6464420 2371075 6540639 2274944
552706 1354963 590370 1222243
421722 239719 574761 183405
1713540 2308575 1895271 2249858
8353409 8559434 8432963 8445437
6630140 4415392 6708278 4366735
6979842 7156526 7071298 7047035
3491479 2208015 3577742 2148038
2313569 5973345 2379935 5846346
4320645 3385011 4405514 3291017
3504908 8808681 3653541 8783222
3872340 6053006 3924096 5871520
946609 1418455 1015499 1328425
168470 72630 227671 0
3569847 7441511 3682291 7345764
7456768 3404409 7533122 3308273
4852549 6475138 4954516 6379182
6668677 1515710 6730817 1412077
1578821 741773 1753257 703174
7284737 3018957 7325122 2860050
952700 4000611 1129168 3959309
529773 3456728 587285 3316043
2227594 5724743 2369471 5641999
4889173 2609165 4979374 2555854
1958364 914644 2070303 847714
5757611 7081776 5864998 6977677
8682544 8204675 8842869 8152973
3135793 4705861 3202660 4607949
1112871 228637 1162962 59473
1751648 7394960 1956792 7345764
3005126 8615834 3081562 8505715
5029598 6633875 5143867 6540377
4517171 8088532 4632364 8024620
2654612 3672860 2718900 3590632
815549 852674 879063 754603
4136496 547476 4211091 403251
2217929 2644878 2416090 2590935
2443635 3106416 2520095 3011878
3965395 6090589 4060815 6053006
2948646 9000000 2987632 8898290
2691726 485937 2819317 408571
2750846 6126681 2927302 6056543
6259051 2780785 6345279 2713200
7470095 8906188 7560356 8859644
6250307 2477135 6307701 2355243
7466358 6394957 7517236 6246153
6281428 8930045 6342634 8775438
7030775 3725057 7102395 3591602
4995517 140529 5109757 44205
854650 4270963 952700 4212085
691465 446489 846326 401146
3930563 2367959 4060815 2284830
2369471 4679746 2428210 4551093
6279149 6865824 6304572 6719029
3398229 8234344 3424259 8045470
7069990 7483974 7158318 7377214
1506597 3465572 1606737 3362178
401934 8810748 472566 8708005
8881449 2236143 9000000 2171300
7544152 1756751 7677420 1671957
4488786 148478 4636302 74505
1036028 689903 1127512 610717
3563747 3137440 3650008 2995635
5398804 8170693 5452230 8053355
3406900 146843 3529722 118661
8578750 4006404 8630295 3875341
8862682 4163197 8959412 4116156
1137666 2306404 1221510 2238178
4942448 3243218 5006473 3159511
1826986 6719029 1922841 6658950
8276234 4744435 8381889 4659309
8558154 8905109 8707438 8869147
7275301 7032810 7400230 6961298
3341816 933407 3435249 871602
3501948 5624927 3626567 5537339
4899216 4087035 4969977 3984492
7745344 7110154 7867749 7040143
6559304 8664478 6712908 8592654
2559790 5058410 2641924 4957488
712251 7234668 825747 7166737
7594927 5983498 7727977 5938132
3158906 350110 3238114 263365
4523936 6853530 4599900 6719029
738979 2306404 865515 2237828
1314789 1147286 1391544 1039350
7003664 7857415 7183414 7796920
826560 6347500 923602 6222129
3942820 7768166 4020448 7683714
5703093 4425627 5882087 4371518
8003802 3101726 8208115 3053944
6464420 5509413 6584701 5471524
3820215 9000000 3889480 8845978
1676463 1789621 1733653 1681035
955726 5347070 1057696 5289995
3626567 5415726 3693215 5343173
4617988 8205159 4685115 8088532
7870715 2971392 8003802 2900798
302731 653549 378682 566367
293736 5238328 373662 5102333
5587233 6306850 5619742 6172185
8918064 2903882 9000000 2781299
4151752 4727827 4252600 4656165
8448135 2294586 8618508 2236143
8467768 8336667 8558154 8214452
1584635 2308575 1713540 2233498
1775922 4085452 1966878 4022947
7477990 5978240 7594927 5907532
2768123 5819530 2993610 5780503
8142432 8457510 8177572 8336582
4826883 4930673 4883668 4795914
6161396 5996772 6275790 5948667
99541 7924781 162535 7817052
5006473 3392204 5169212 3321749
1529949 2567933 1583376 2470418
3341816 768764 3529722 728122
1013292 7019719 1201394 6975214
7585788 451955 7660532 319199
738979 2237828 808799 2104435
4397908 4822125 4496177 4739728
4744981 1447933 4840122 1346137
401650 99312 510239 0
1007177 2883001 1063601 2807085
649804 7779851 790223 7719937
0 8261191 131056 8190956
987491 6199319 1071711 6084442
2243673 708238 2354002 615169
4757466 8732477 4871155 8658603
1950936 4268647 2070303 4225423
1140099 4642881 1189378 4529842
6752297 8469425 6898077 8417696
6022344 8087011 6097931 7970619
8237060 4276747 8287766 4109871
442105 2094776 545417 2020330
5381193 7724109 5438297 7531694
4125596 8556223 4205463 8471178
3160229 8020618 3263598 7945227
8807324 9000000 8897766 8910401
4141891 7044588 4172984 6869129
5143867 6633875 5223718 6540377
2446031 4124305 2564945 4063633
8690959 3973555 8810737 3875341
2323211 3594594 2472229 3526195
2171424 105205 2331653 71599
6926148 852832 7071781 806276
2729142 7610194 2842661 7564698
8588981 375458 8618171 252327
1391544 2910848 1453817 2716056
5135626 2609165 5302111 2548251
5049980 2752754 5159957 2678414
7557689 2261285 7627275 2194639
5783905 1757902 5862784 1660677
3682291 7683714 3765299 7602147
4652576 5710462 4736865 5600806
1820308 8728203 1907824 8670870
7660532 451955 7715012 319199
1322096 761303 1391544 639901
3202660 4489660 3328710 4436537
7363491 1010578 7497005 940643
6072705 7598079 6187292 7495522
4620819 4930673 4710376 4792897
3902917 3642160 4060815 3578820
901214 7345764 937861 7182990
8616495 8261660 8682544 8158037
955726 5289995 1057696 5170291
8031841 6838204 8109379 6766799
7690327 2029895 7907166 1983392
6845076 6658011 6995383 6615602
920807 1114871 1018736 1034328
8520001 4909243 8622940 4794450
2497656 7688467 2600401 7602456
617519 6347500 677309 6150630
3820215 8845978 3889480 8715846
1051314 8459167 1115374 8310726
6651873 8230953 6704142 8136678
1209745 6719029 1299171 6585353
2104286 7192310 2155997 7103231
1684167 294788 1714235 132821
3785645 8715846 3820137 8585783
133791 5011720 236735 4905135
4220740 5050185 4286413 4893537
1320788 8804101 1510265 8739178
2665853 5136043 2760154 5058410
3784981 3022679 3926810 2962977
6173281 6356112 6227854 6172185
7898176 2199482 8003802 2112010
1771560 2210269 1895271 2130954
7435009 5286542 7509908 5144717
3406900 459743 3529722 384666
3768756 1843801 3861209 1784481
7942097 2853105 8003802 2684722
8037488 7230244 8080236 7113801
8399162 4276747 8454159 4109871
8739233 5963833 8799531 5784319
3053003 8072060 3115887 7945227
7906508 4909243 8113750 4874219
5769677 3008141 5840411 2852408
6464420 6589622 6593073 6539805
5891547 7921372 5927609 7724109
4470006 8472076 4511903 8363486
7308045 6063075 7467880 6021984
5709373 893609 5776114 783732
5154777 7724109 5257637 7642420
5815911 7237631 5864998 7081776
8230042 6455838 8279627 6321009
2331653 509883 2394427 370026
3483083 3539008 3543589 3402654
5703093 4371518 5882087 4306381
4321877 5734126 4397908 5654931
8718076 3677078 8777207 3546570
477275 4509669 573636 4436537
4710376 4930673 4772492 4792897
997827 5170291 1057696 5085408
6225833 1385635 6324659 1289731
8285574 3693522 8363484 3558866
587285 3361692 638668 3242208
6903339 7679651 7011967 7590839
6446282 2112010 6491992 1923543
4585863 7237631 4680201 7172061
5238540 5580589 5280370 5432014
570275 7269488 601033 7089029
150250 5402360 311250 5347070
4889778 1588151 4993676 1499293
923602 6182384 987491 6117503
2898591 1347850 2992948 1229625
1009772 2564415 1148027 2504325
826560 6179227 923602 6090027
7040842 1451240 7148785 1410673
2070303 3653879 2135679 3504781
644737 7234668 712251 7089029
2626032 781729 2756675 701106
6537916 8317654 6652477 8230953
5276093 6929955 5348197 6828147
2600401 7808977 2750336 7738566
6152732 5502733 6290287 5470644
4392093 1619152 4463058 1537852
7575830 3836409 7655311 3727687
2981870 3942117 3061669 3787366
3333667 3742441 3490752 3704830
4835664 8527384 4929905 8418639
2354080 6478960 2446779 6402096
7906763 1800116 8003685 1722891
0 4356692 121391 4278681
5864998 7052019 6022344 6998295
2946014 3292118 3028013 3192272
358938 7615959 514377 7566239
6154755 1804846 6225833 1678190
8635194 7451918 8732453 7335995
6995383 6567843 7059606 6481951
4300764 4263240 4367822 4087035
5137356 6719029 5181690 6633875
6042588 8395683 6159689 8364654
6045203 4118173 6106106 3974050
5193434 8268821 5284873 8139540
7578293 4387031 7642157 4292982
5652325 1706129 5696746 1552716
3971435 4622902 4060815 4570111
2070303 1956499 2124487 1834753
6092029 1909554 6154755 1807475
5870705 3474947 5942087 3394876
1826986 6610038 1922841 6498603
204632 291844 292175 183405
1740949 3034163 1820521 2894409
2987756 231479 3115350 184045
8727354 534852 8796488 435824
5675526 8482161 5791346 8393470
1178389 5319261 1228557 5186280
3624203 2393950 3721073 2311238
6877071 4042180 7045594 4008253
154799 7030674 199504 6887992
2143023 3292118 2217929 3133829
890128 1216350 1017173 1142664
7145579 113722 7249938 0
7825858 7738928 7983931 7679651
36144 2796068 133732 2714215
7406458 3452405 7456768 3308273
6803705 5025451 6893970 4955850
5595329 1706129 5652325 1552716
150353 3183588 366420 3126399
7782270 451955 7905776 388158
4532302 4167606 4640079 4087035
7973668 5297880 8013149 5188385
1596607 7345764 1797609 7286873
5784096 9000000 5866437 8855642
568471 5655904 611765 5506223
2141110 9000000 2296401 8943312
1554499 1940422 1730622 1877029
4980796 7381575 5082840 7308753
0 5190171 144164 5137048
6464420 2569565 6570321 2483220
8290772 4018235 8454159 3942530
334229 405161 421722 349354
3708490 4522130 3852805 4436537
2134707 4962461 2262505 4893537
4397062 8854998 4470006 8749765
5290434 2025507 5391168 1941140
7896488 5539077 7972689 5383925
4470006 8814295 4591102 8749982
6978191 4536451 7144348 4500305
847615 8158553 931795 8111947
2662309 2218201 2725510 2107927
1872597 7194420 1924023 7103231
1003836 5426118 1057696 5347070
792560 5347070 866965 5294156
4301045 324348 4341417 228192
1641699 5044553 1717845 4907004
1529215 4800195 1599445 4743740
8779393 3095962 8867740 2992383
8934011 5119392 9000000 5048330
5381193 7531694 5433011 7437851
1950982 1773369 2070303 1745548
4463058 1551420 4637201 1481708
8558154 7737108 8642281 7656973
8039044 1446590 8110075 1289731
7748403 8220174 7853158 8120980
1164124 7182990 1297875 7122218
4446053 5659691 4533824 5544188
3712249 1472415 3748912 1334925
2896411 3978288 2981870 3870351
452703 6425733 580836 6347500
2358588 2510818 2498629 2455795
8838734 6986557 9000000 6925799
817006 8287362 847615 8111947
7858262 2782663 7942097 2684722
4805823 1997131 4882151 1933358
5091142 1406603 5266567 1360397
8381600 1116683 8508962 1052670
2883105 6719029 2950264 6570106
3886047 1389327 4007761 1334925
7215673 4477532 7363749 4415392
6654598 4994658 6728784 4850424
8773120 4398235 8888512 4320876
5366151 3176158 5440627 3060187
7949354 6104194 8069607 6007548
4280457 4087035 4337201 3884734
7363749 3676517 7530038 3633494
7400230 7192293 7444255 6990757
8453761 6104194 8502335 5925495
5966224 6420928 6022705 6315382
4705051 4018833 4899216 3956501
4264757 2112010 4380404 2019114
1740949 2894409 1820521 2834789
3012057 6247760 3060737 6126681
3997629 2533497 4022536 2367959
4671686 3567346 4705051 3463181
3987608 4835856 4060815 4763070
5236202 4404140 5323345 4332898
4378554 2019114 4527816 1987343
8345376 7744178 8426799 7679651
5534744 7162833 5601635 7081776
1634940 6854743 1747084 6762758
6646024 788598 6759993 712304
1693982 482386 1753257 384103
5410752 6420928 5463351 6306850
1345014 6356020 1454659 6298631
3569795 6298631 3617682 6102578
4515632 8557588 4591102 8472076
2312762 3170557 2443635 3103204
2070303 2590935 2200710 2504462
6881073 4538132 6978191 4415392
7069468 7960655 7183414 7857415
6077261 3834005 6152160 3755196
137384 7290530 278391 7230454
8127130 6537990 8264442 6455838
6383713 7396022 6464420 7249744
4497172 5114646 4612857 5026367
8496316 9000000 8558154 8874295
4979374 2458524 5093895 2388979
1402483 5845691 1482506 5724743
8558154 7078035 8658405 6981898
6312410 7996059 6366832 7918566
4311710 8234344 4386966 8081414
4245539 3884734 4320645 3752939
1379717 4152606 1420825 3950565
618468 2886746 678293 2770303
6158272 1322147 6225833 1185810
7003664 8230953 7133108 8191662
6644627 1875619 6737763 1786953
4007761 1466983 4060815 1334925
2507512 8149026 2600401 8092499
5084014 7237631 5133359 7099950
7097049 1024915 7169013 940643
7260604 8597729 7406241 8556995
3889847 7683714 3963238 7592072
1692869 5893453 1782991 5799845
2457134 5626609 2513039 5490093
8948411 4034045 9000000 3939195
4211091 599631 4327649 536258
3035962 8927523 3120590 8862498
655299 516128 691465 320248
6464420 5252829 6556673 5140391
6556267 5891417 6594294 5769548
7158318 7410098 7257499 7294310
2889519 4607949 2954038 4496667
8003802 2583319 8055947 2405812
2151646 3866653 2263709 3787366
459428 5238048 489868 5102333
7627469 2552347 7758478 2490604
4470006 7359694 4542844 7237631
6728784 4714878 6898403 4663559
323624 8351688 456808 8263084
5454029 5383443 5565070 5324112
3132187 2832334 3178365 2727814
4539138 9000000 4591102 8887042
6679302 7436148 6864463 7405900
689670 5623370 774830 5506223
6668686 5835882 6754138 5769548
316147 5800216 449438 5740240
157179 5786084 316147 5740240
1120900 9000000 1206992 8897007
321654 5044655 428696 4962928
4981722 9000000 5033149 8866052
8305317 4956082 8414575 4909243
8771961 3300432 8862682 3212957
3406900 384666 3529722 325766
4320645 3591895 4436259 3547293
3329591 4281914 3391514 4084076
7842808 6695749 7930967 6610870
4818704 6997173 4909442 6882650
2126796 5192416 2259915 5124168
2335753 7876902 2491895 7800236
3694480 5343173 3812237 5268031
4590033 7901150 4708322 7832178
5104107 3154891 5169212 3096606
7896488 5098475 7974108 5026049
6379772 8919684 6464420 8818178
4933214 2830871 5027350 2752754
1148027 2403520 1288135 2343033
8792814 7559270 8905881 7451918
8309531 620006 8364647 513960
0 6242252 139477 6195313
5595075 4205115 5703093 4153121
7193357 2676181 7276173 2584212
6041643 3183813 6186065 3117097
638668 3361692 738979 3242208
8874220 2728392 8925649 2657098
772428 3722533 845206 3603765
2766002 8898290 3035962 8861566
5980165 3183813 6041643 3069348
3389963 6642987 3491310 6572289
6313788 3200563 6464420 3165810
4018874 1733685 4060815 1565416
7076164 6608828 7179875 6567843
2412920 7602456 2486157 7446102
2288372 6298631 2350134 6126681
2707805 1032420 2784996 904401
7215673 4663559 7309960 4561076
4760869 3463181 4866182 3366395
6893970 4996421 6992270 4891778
1699847 7194420 1755909 7103231
0 6430779 137366 6386729
5460666 3008141 5557517 2972150
1730622 2029033 1869366 1957627
8205917 1289731 8313785 1227499
738979 3810644 837268 3722533
891097 5955137 987491 5916817
7703885 4975115 7756563 4909243
3233466 5182029 3280807 5027100
6145200 2652016 6194689 2532099
7951730 681512 8027364 619830
8234937 307162 8342692 196979
987491 6630085 1082222 6585353
5971917 5580589 6029921 5498276
6172875 6558691 6229013 6420928
6751890 8071036 6879765 7983630
4889173 2555854 4979374 2441967
514377 7466559 580459 7345764
4857366 8238224 4929905 8088532
8276234 4844419 8381889 4744435
2403674 985900 2501843 887984
2368919 4372840 2404917 4258240
1639628 7510813 1751648 7407983
3819080 8234344 3910210 8110279
7060193 2169408 7134043 2112010
8816430 329695 8877222 252327
1950982 1745548 2070303 1688589
2127752 3382597 2194266 3292118
5006473 3454748 5119746 3392204
7134043 2309809 7171689 2112010
3802054 1698807 3861209 1565416
4312007 2494301 4436549 2399794
1641699 4907004 1717845 4853267
3165883 3886871 3268972 3787366
4963952 7237631 5033526 7158796
747206 1656984 826412 1547294
5395081 6172185 5454686 6008427
5980165 3666917 6084449 3608816
8862056 7451918 8949761 7342766
8807324 8632194 8875479 8492143
3486243 1634321 3577898 1557600
4645383 4499143 4772492 4446134
3146199 866227 3222293 743562
7164961 5241817 7219696 5144323
111814 8918893 241295 8856772
6141219 7824620 6172813 7691234
7378150 9000000 7425302 8758603
1457041 5234826 1515511 5126823
252282 3951030 334385 3899885
8819143 3546570 8862682 3435434
4327649 542040 4395024 403452
132059 1288525 191658 1133966
1148027 2343033 1288135 2306404
6788442 6883460 6905075 6808889
6544323 1786953 6627355 1703791
7599708 8138771 7644181 8003034
6464420 6389951 6492146 6230784
162536 7345764 278391 7290530
6010227 3974050 6082381 3834005
2777532 8374841 2861423 8234344
927271 2963993 1063601 2883001
1078636 4529842 1161536 4436537
2233646 6719029 2330561 6613977
1699130 9000000 1812560 8919688
4624781 3463181 4665490 3291017
0 7402556 149933 7345764
4852862 722809 4993280 674714
8705608 4396498 8773120 4320876
5532286 4660036 5598574 4533456
580836 6602349 676716 6520266
6225833 1865500 6373899 1786953
6957321 8230953 7003664 8067185
3268972 3815128 3353199 3742441
1697199 898610 1753257 810951
5560190 6054393 5702360 6009270
8003802 2306085 8076066 2184944
1137666 2107464 1218556 2001782
8229924 2583319 8336530 2531172
4548412 2985888 4651195 2910936
3107128 3292118 3187240 3223161
618468 2722958 738979 2646261
1391544 250751 1474990 130209
6291404 8572257 6393847 8466630
7388376 152821 7532158 104475
4463058 1582481 4637201 1551420
2446779 6478960 2574793 6399268
3307672 7945227 3404128 7830630
1812551 5550291 1940037 5484936
5371092 3769029 5429248 3571922
488617 2584742 619303 2499798
2295640 1625329 2501843 1581870
5544480 8141338 5594655 8053355
8057695 1619134 8110075 1446590
7744815 1459131 7899238 1401839
6538023 7848741 6629052 7731078
5236202 4517989 5306758 4404140
5750465 5580589 5809778 5415569
1099871 7450629 1168415 7345764
8705608 4518139 8773120 4396498
8558154 6362663 8697288 6308963
6090761 3535077 6186065 3441581
8590927 1992438 8687238 1902025
3943821 1683199 4018874 1565416
3583336 489476 3674522 390970
5029598 4517989 5119987 4450281
7134097 3869505 7263911 3774133
4506850 3463181 4624781 3378748
5033149 9000000 5111260 8895773
5308026 6535034 5361103 6420928
2253094 2194918 2371489 2109005
8723885 7783298 8872555 7737108
6995383 5851840 7138052 5769548
722207 39268 846326 0
7442343 1712088 7544152 1620984
4109534 7862317 4175166 7768166
4802511 8527384 4835664 8418639
240901 1364149 354352 1288525
7257499 7316531 7365718 7282221
3086013 1032420 3113420 866227
8469909 2451835 8618508 2397145
1808728 6767520 1933124 6719029
7627275 2194857 7758478 2112010
8656966 3065979 8779393 2992383
6313788 3292144 6353129 3200563
0 1015109 78488 939017
3474620 6090878 3569795 6012369
5980165 4397561 6166426 4353288
5029598 4824810 5066277 4662136
3335878 3182683 3435666 3090837
676716 6464808 750373 6347500
4264757 1203144 4307197 1053606
1453982 2716056 1531625 2567933
2410043 7770893 2491895 7688467
2813777 7268853 2855525 7124009
7426692 4520033 7510639 4415620
3487039 1273496 3526508 1032420
4385831 2258605 4535444 2193488
6211364 3769952 6301280 3666917
8826315 1852268 8927746 1754265
6952608 539429 7071781 451955
5280370 5580589 5360337 5471542
3826992 7319501 3900120 7157306
4818403 5248190 4901074 5152097
4264757 1982592 4378554 1876750
3425433 5502838 3501948 5343173
3971577 490978 4060815 390970
190417 3386887 276394 3251828
3175796 1348254 3375957 1306796
4736865 5290391 4818403 5152097
5594655 8288934 5660060 8156707
4823834 783732 4852862 617950
6234262 330448 6269024 179657
6788442 6735653 6951358 6695749
7833150 4383365 7906146 4292982
1765158 6195996 1863685 6075599
2725510 2218201 2865645 2138293
3730161 9000000 3820215 8929629
6956171 1902025 7070412 1849649
2965984 3452937 3063140 3379288
5598574 4591467 5703093 4533456
847340 9000000 931795 8950609
6400560 1685540 6544323 1648934
660330 852674 815549 827604
3384648 4913350 3493698 4800806
987491 5924321 1099094 5848407
4196477 1053606 4244751 977357
8506566 1902025 8559144 1790551
2085699 6789308 2155997 6719029
4488786 783732 4554017 632718
2951385 91464 3115350 42393
7456768 3574495 7533122 3518199
0 7013060 109267 6934020
5456664 5743898 5511747 5580589
162902 5622767 271132 5548290
8770309 7873752 9000000 7824718
2855359 4957488 2922369 4837195
6864463 7471425 7011967 7417684
7115689 9000000 7196953 8876754
7223053 3347560 7289726 3220272
1923383 4893537 2017824 4761725
4638603 939915 4698405 783732
2422808 1481163 2501843 1401878
957478 6975214 1026821 6796592
3187240 3160926 3268972 3103275
7877322 7005760 7930967 6916428
2617510 339903 2706409 224622
7990776 5769548 8038420 5539077
3268972 4281914 3329591 4173331
7363040 7679651 7508353 7615601
8581763 1572941 8745304 1517935
8055654 5066359 8101881 4909243
8054160 4510051 8113750 4435072
1129168 4116090 1210065 4042037
8056715 3885826 8129007 3756155
4229252 7346696 4303472 7195830
440949 3456728 529773 3319127
7348450 5869409 7412196 5769548
5029598 4450281 5119987 4331767
1753257 847714 1818210 737973
2000643 647124 2070303 544948
5588871 576875 5728366 506842
7827612 5769548 7896488 5686119
4992077 8700583 5123259 8622050
5875215 5309173 5982596 5219967
1526279 5487240 1595717 5401542
4912144 7497888 4980796 7438087
2890104 3141669 2946014 3055341
6380501 6719029 6464420 6605306
3843293 7683714 3889847 7459969
1583376 2799544 1677963 2695165
2844775 91464 2951385 0
0 4251740 116114 4162821
5855978 4156887 5931494 4087035
2745275 5976272 2927302 5908570
1581755 2233498 1713540 2153406
3453975 1273496 3487039 1143616
1245169 3125409 1391544 3054359
660100 6837726 709446 6771204
626415 2157534 738979 2094776
4557631 5991637 4605297 5828717
8144112 5925495 8201753 5769548
5188553 6828147 5250750 6719029
4174110 4599234 4311207 4525446
4926584 1312483 4982166 1219469
6660580 3473592 6774853 3398870
2232343 7506934 2377745 7428292
5236862 5794024 5325109 5706952
1148701 6719029 1209745 6585353
6622937 1520361 6668677 1367074
2981870 4063633 3024016 3942117
6728784 5211736 6774925 5138385
6668686 6061494 6858272 6023233
4211091 324348 4301045 228192
4397908 4330460 4467998 4183348
5325109 5640572 5456664 5580589
5204067 2500466 5302850 2388979
2883715 1467280 3035970 1426480
4347227 228192 4488786 178930
5947815 2609165 5980165 2475324
7676214 7589468 7787917 7501272
3974617 7459969 4037979 7319501
7683306 844981 7837943 782686
4910930 5376680 5029598 5290391
5730169 3353117 5818181 3212872
7578293 4909243 7748472 4854326
5305205 462129 5334431 291737
2177754 4796857 2275939 4705967
4267091 7856290 4371020 7768166
1287350 6447779 1345014 6298631
290577 3899885 334385 3770932
7655311 3670235 7699472 3574495
4069057 7137176 4188863 7044588
4926584 1219469 4982166 1053606
6956800 2173578 7060193 2112010
7363749 5338449 7480934 5286542
366420 2179626 467990 2094776
1826671 1406417 1881552 1228920
6865200 3945559 6995984 3869505
354352 967529 433145 863290
5209843 8770594 5284873 8700583
6225833 832323 6464097 783732
2574793 6719029 2650404 6592440
7242225 4219096 7363749 4123880
575541 3183588 618468 2931788
4784408 1499293 4892074 1447933
6221072 7406922 6272437 7249744
0 2203488 134429 2112216
4022615 8586736 4125596 8532363
8333203 4592094 8419438 4507182
4267091 7930196 4330362 7856290
2641924 5058410 2773551 4983235
2550256 3579644 2622648 3452937
3109115 8505715 3172477 8399494
341113 8080716 514377 8015331
3962410 6298631 4060815 6185339
5980165 4473873 6091731 4397561
3856943 3936607 3941007 3823332
2704494 6622377 2738595 6464460
0 6195313 139477 6124931
6788442 7004150 6873132 6883460
2846697 1347850 2898591 1229625
3682291 7234824 3826992 7157306
7908020 2112010 8060754 2072322
2336122 7265135 2529534 7222378
6109034 5022427 6153808 4824810
4963952 7158796 5033526 7007670
7486694 8280442 7644181 8221590
5456018 4927082 5550226 4824810
4060815 2182077 4221432 2112010
799412 4932389 859349 4864042
3319412 191282 3406900 91747
3707210 4769678 3765939 4659586
302731 566367 505638 532907
1641699 4532972 1760760 4436537
2893689 1682359 2975543 1557600
8486002 1572941 8581763 1518600
287142 7792661 377692 7689303
6313788 3052631 6400705 2988457
3175796 1516068 3302887 1432837
5980165 2652016 6029189 2541547
5180072 291737 5241905 140529
8099001 2819901 8192084 2722958
6782955 6306288 6858272 6162495
4912839 1053606 4974599 925942
8474099 38367 8588981 0
1514650 3880283 1696624 3840087
4235812 7930196 4267091 7768166
4060815 1886141 4129716 1770233
6464420 5140391 6728784 5093990
7599409 5455208 7639512 5286542
7477990 5907532 7594927 5869409
4126718 4087035 4163621 3884734
3019814 5182029 3112696 5067078
1578821 898610 1697199 810951
1420825 4091483 1502484 3950565
6166426 4464136 6335835 4416463
4651195 3159511 4765211 3120185
1460149 4267943 1502484 4152606
7982740 4590994 8113750 4510051
8914616 5549251 9000000 5447518
5333294 6420928 5410752 6278082
2559643 4063633 2692308 3980797
1787844 5724743 1839483 5550291
6942086 7156526 6979842 7047035
121391 4356692 163418 4278681
7192955 646490 7258057 558874
7059544 351434 7180235 271728
2008215 6719029 2130324 6641892
7098966 1578025 7148785 1451240
8558154 7270589 8635194 7170111
8621491 2850142 8700252 2771532
8469140 7679651 8558154 7547182
5534744 6903373 5591469 6719029
185650 3770932 295359 3671137
6469749 1034757 6560033 940643
8381889 4734928 8454159 4659309
3535210 1989662 3624203 1894069
7835668 4190481 7898843 3999655
514377 7666451 588630 7536169
6710406 2854298 6840454 2771223
3406900 325766 3529722 227476
1420825 4152606 1502484 4091483
8838734 7078254 9000000 7014422
6037573 783732 6089934 640939
826412 1216350 890128 1142664
6464420 7156526 6553782 7066912
8005916 3999655 8113750 3885826
5499492 3334326 5584310 3200309
401654 6347500 456601 6196048
2609924 8903503 2766002 8861566
8416085 2112010 8467733 1992438
7984901 6326956 8060786 6246153
241295 9000000 401934 8946185
1465437 8739178 1510265 8521473
4589736 5236674 4736865 5161099
1641190 4085452 1692323 3973774
3265573 6719029 3398195 6642987
4991635 2112010 5091142 1997131
1696624 3802337 1834432 3749902
511827 1604679 615341 1532830
8454159 3546570 8640432 3515818
6979613 2023385 7062101 1902025
6082955 6420928 6173281 6336948
3620002 6491100 3707160 6420075
2103137 270122 2171424 131175
1342638 6032782 1468334 5972123
2729142 7675798 2842661 7610194
4698405 911494 4858635 879085
4813677 4184824 4927132 4087035
8407359 882860 8443488 749379
118388 4795891 223181 4693119
7560356 8519771 7651915 8420824
4109134 3159511 4148650 2989358
4207522 8081414 4320209 8003144
4736865 5509120 4799675 5376680
2221139 8743355 2296401 8587472
2704968 1834753 2777657 1699279
157437 5347070 214925 5190171
78488 882323 148631 754603
5091399 3769029 5162344 3685350
1677963 2644258 1881774 2598151
8454159 3731221 8508267 3546570
618468 2914586 738979 2886746
1058783 6447779 1108025 6298631
553068 5955137 611765 5790399
3268972 3291573 3326717 3182683
3562774 2852728 3696064 2759484
8327885 196979 8474099 133862
6088297 6509878 6172875 6420928
6549810 8035375 6619453 7931355
5801565 8223225 5894042 8156707
3609333 5343173 3694480 5249784
5468340 4283901 5525983 4087035
7939743 4790138 8016356 4708569
2446779 6399268 2485316 6298631
348810 7881394 514377 7822527
5284873 8894319 5343748 8783374
4303472 6851018 4376152 6719029
5769677 2683316 5844050 2609165
2501843 781729 2535225 662763
5551973 3398694 5684817 3334326
8588981 435824 8753229 375458
917602 7607414 1099871 7548946
350395 8605178 433091 8522583
6995383 6304394 7101071 6252143
2110220 8662214 2180622 8587472
2660242 4298157 2743901 4188420
3214551 6998776 3249801 6845576
3491479 2148038 3558632 2052717
4886172 6882650 4963952 6784687
6766369 2483220 6846676 2373783
5595329 1757902 5783905 1706129
0 1909987 134429 1840927
6766369 2231150 6895347 2162621
7905776 511255 7976900 377166
4636681 3732432 4705051 3609457
1115131 8310726 1181342 8224897
7787210 5769548 7827612 5587710
6668686 6498982 6858272 6442604
8630295 4006404 8690959 3875341
1729362 6612813 1826986 6498603
93787 148930 238363 72630
4873898 2058527 4991635 1997131
461712 5506223 588705 5434511
131056 8446956 174738 8279354
2520095 3169756 2642091 3086652
7983931 7969283 8073665 7904994
1931436 1392644 1979860 1236884
7722774 7750790 7825858 7679651
1644733 4321474 1769362 4268647
0 8446956 131056 8385794
615837 1466018 676317 1354963
2636238 1458375 2759414 1370351
5683885 6646810 5814256 6609296
6556673 5264145 6651473 5196335
199027 8605178 255894 8522583
4235798 5244139 4286413 5050185
1717845 4756205 1875968 4705967
3064786 1700885 3140047 1557600
1391544 1490919 1446471 1340134
1453817 2884337 1583376 2849391
393398 6571226 458376 6493888
8914006 2569557 9000000 2451835
