8000 500000 500000 
495637 318015 500000 314724
253223 39097 256803 32781
392797 100478 403986 96229
94872 25850 100958 21636
422423 57714 426686 49391
214740 444835 220727 439280
428827 384093 435608 381037
213813 371280 218676 365697
28502 226411 35858 220609
368957 318015 370987 306908
89852 376364 98873 371296
190251 71571 197005 67739
315249 452495 322808 448226
452019 349946 456498 344454
133136 194014 135065 182684
0 278896 3900 272820
164132 367918 169851 359961
305744 292183 311547 286798
442592 399139 446587 389890
296707 263818 305157 258632
320648 49391 328865 44581
4071 22130 9187 14241
51742 210157 56729 205615
67399 30937 74023 25850
349188 253865 360389 249739
348062 400785 356326 395933
446402 229387 450646 220951
460009 381037 466646 378267
121549 492078 125525 482687
237971 285552 247172 282207
76792 246200 81488 236773
480851 54769 485506 49391
290148 193863 295134 189023
391608 74831 399285 70221
194581 331944 199533 323287
90147 149000 98731 145990
143383 453271 146750 440575
123050 455548 130248 449011
141569 481820 143944 470727
104002 240562 108663 234607
416849 355690 421201 349946
255584 483360 261821 478848
44508 273260 49845 269454
275443 463972 279832 458196
60388 479752 69311 475738
239262 367521 243693 363956
491639 479028 500000 474651
233014 172246 239768 166519
137833 367824 150201 364376
413551 335093 420848 329564
410025 175784 413815 166845
85214 424059 88158 416490
348282 447788 354550 440562
291255 248453 301355 246223
283275 258632 291042 254589
368055 153831 372861 150364
416397 486167 418953 475242
194581 225744 201171 220270
495773 220950 500000 212269
46497 152124 55116 147077
466241 4805 470525 0
196025 110245 202217 104137
411299 157052 413311 149519
138922 274904 148259 272511
397362 55545 403909 49391
329369 325313 333673 318015
263289 120700 271652 116229
151885 437708 155724 433248
244050 278811 247154 272826
131476 214696 135803 209364
12587 442855 20921 439564
495637 306548 500000 301818
187277 470727 194581 467997
142334 360052 147342 353346
354550 455436 362858 451418
175207 255993 186332 253837
370987 309909 375535 306908
67399 159102 71653 148172
395831 168530 400574 159571
295141 437583 305634 435154
141474 116229 151320 114118
65246 310216 76070 306667
73710 270561 84070 268768
225400 299035 227905 293181
132371 126244 142790 123087
417957 391000 423132 387055
365820 281167 370393 272880
212249 318015 218752 314913
223748 342437 231665 338170
20985 130792 31916 126760
355501 182221 360389 176995
13276 332172 17127 323810
72019 217738 76977 214901
162573 205655 164988 200248
301737 388848 312506 384470
105742 427671 115400 423852
385475 400288 392067 396372
147721 13866 151993 6132
166143 186883 175816 182684
355889 265691 360389 260240
310572 214496 317411 209938
346465 201326 349752 191831
162838 483038 166137 470727
82186 363653 93466 359812
333012 343087 340615 338849
287996 388848 295995 384470
164066 407708 168792 400309
158963 85803 162388 77325
468397 77610 478672 73913
169308 140872 175266 133536
426443 78153 432268 71180
220394 189510 226387 182221
237651 278811 244050 272826
181102 36753 193023 33132
412471 60343 414099 49391
275772 305415 283275 301998
169851 368523 177146 365203
0 293355 4814 284577
428435 451389 434555 445059
449005 206779 452932 201862
212723 406388 220727 401879
442893 168436 447223 162073
334680 308882 339842 305385
481244 147797 486183 143193
225019 209727 229917 203445
183208 138006 189780 134579
136120 322950 143827 318980
423306 381037 425628 367986
377144 323563 383854 318015
168777 266956 177322 262290
144388 215303 150205 209303
249153 245144 258924 242033
479262 103356 482123 96170
74157 283997 76889 275346
208813 52361 213851 48720
394869 20141 401853 16919
54460 126324 67399 123631
360389 235415 365845 232357
194581 356275 201203 349680
162573 195154 171935 193001
245626 313362 250074 306142
96756 54716 100272 44909
273518 56652 279448 49391
167975 36753 181102 33861
104752 411390 117453 407918
98757 341490 106193 336101
153110 165917 160441 161209
94355 54716 96756 44909
292761 216701 296711 209251
332684 18250 342911 14571
6656 244305 9427 236743
318732 309317 324855 305385
261478 71840 267474 64925
221299 318015 224511 304787
23108 420003 30088 416577
419108 219868 425107 216469
279832 431599 288644 427004
338895 254022 344314 249739
25342 481062 28640 472794
366595 177291 373425 171560
423085 144933 430192 139966
354886 99204 360529 91224
281861 169440 288579 164974
381252 392212 385475 386860
146750 446538 151885 440575
287257 354348 292545 347752
364854 365235 369479 360282
311547 279528 323002 275791
440585 254685 447334 251556
54238 65750 58618 56023
388292 94095 392797 87616
478629 470136 483740 463350
20964 323810 24886 313065
99396 406482 104752 400436
41901 363043 49484 358931
265248 423800 269908 415808
39889 494306 43916 484718
183315 249659 186332 243731
0 345682 5925 339220
48743 358931 53856 352592
39605 60470 42873 54329
67399 191468 79742 187653
248767 39097 253223 32781
338294 284877 340928 272844
411533 121592 416498 116229
464832 269757 474187 265453
460953 318015 464832 309315
379246 333647 393560 330692
97599 187219 102541 177689
135281 290830 140536 283613
395831 185345 404033 182140
490460 201862 496924 194965
441652 473730 448112 469851
216863 71495 218604 58484
59796 222335 67399 217402
261338 203895 269824 199602
57976 310844 62857 306667
320648 10335 326747 7630
57570 178223 63475 172542
385469 55545 391193 49391
428827 410296 433904 402407
394869 16919 401853 14087
175355 249659 177793 243731
294437 138825 306803 135079
94441 386142 104586 383505
487070 342718 494636 336718
405019 12660 408277 0
60700 385210 67631 379436
371896 386860 375837 376164
407755 308899 415106 303378
72019 222855 78703 217738
411387 387573 414657 381037
313718 168148 320064 162098
303645 16983 315090 13970
397568 485690 403744 481368
344701 131604 349028 123953
12647 129937 17941 122153
208721 388094 214143 382304
31916 106426 42873 102947
169655 68187 174064 60713
203474 443705 207794 436344
214061 424090 216893 415562
409225 108115 414151 102624
479259 386257 484543 377591
151065 494595 155416 489537
412275 10322 413901 0
365686 427483 374378 422275
126312 283134 132625 277878
299891 77646 303529 71140
204842 31152 208725 24379
72485 360974 77503 354890
380414 130745 385829 123701
73218 53359 79448 46119
202352 136655 207599 127619
215361 263579 224631 259885
104752 407918 110476 403722
135846 29616 140742 20174
416849 375406 419380 367986
396253 409580 399647 403299
233873 314118 239210 309397
150201 377185 153623 367918
27037 76743 35513 73479
456349 86295 467340 84118
441516 374000 446565 368085
190065 182684 194581 178341
208795 373634 216022 371280
35858 222803 39864 217402
31916 146919 46497 144742
0 60470 11193 58764
211139 447748 214740 439280
223811 18621 232766 15485
437497 397663 442592 392279
156973 241843 164597 238912
239443 200436 241897 193708
88017 369021 98149 367449
413868 404085 419596 400015
252853 182221 255243 175111
0 387433 4036 384049
325019 353809 329369 345864
173444 74699 183227 71571
475367 15864 480418 10462
324938 190723 330067 182221
261338 217097 265646 211990
318968 259663 323002 249304
397568 475672 403744 469055
319953 388199 329369 384470
478742 170264 487020 166705
413480 205720 419108 201862
296783 258632 301355 254589
479259 351691 486426 345057
451169 396484 455364 389858
389535 61006 394735 55545
484195 49391 487497 41121
462238 430000 471994 426187
87432 74769 94355 70483
174675 352680 177602 342102
208516 371280 213813 367917
169546 396582 173217 391548
297093 463523 301925 454836
120356 277878 127489 273481
53550 83695 59993 78395
120356 386471 125286 381154
222329 215678 229577 209727
120356 60963 133592 57546
360389 262786 368145 257914
61290 167766 67399 160307
473131 337263 479259 332146
244461 99375 251127 94536
425628 370176 432725 365554
428441 18900 433794 16275
204217 71571 208813 66709
451495 275982 459963 270881
322808 445417 332097 440562
329369 400785 334664 398069
479088 49391 484195 41121
332005 473585 339091 467680
331751 140740 341165 137818
150127 322950 157523 319397
0 105182 6514 101516
475133 494266 480048 490621
206926 86471 213851 81428
354478 206201 360389 203265
458409 172569 463693 168511
71103 444739 75253 433481
213851 30944 219696 24290
435652 251608 440585 242346
250380 278811 255144 272826
392008 133390 394818 120697
312456 485244 318512 479265
130312 209364 141722 205992
325514 265691 329333 255162
246291 478848 250912 471169
84935 43264 87958 35150
385829 133390 388962 123477
95233 357108 99867 350497
280653 255992 283275 248604
229491 272149 233696 262182
328161 176155 337270 174136
207212 417129 214061 413805
180812 238912 185613 232571
97662 477897 103560 470727
86068 480310 89022 470727
100895 369021 106193 361649
321683 418734 326759 411436
129814 88822 138453 86779
73708 323253 82186 318265
0 42980 4810 37753
103460 136382 108115 131962
462274 67891 468397 60419
165401 439067 172661 434854
9156 377304 17860 372598
266061 473841 272602 468329
209223 318015 212249 305273
159167 25732 166028 21721
419108 206548 425107 201862
147721 6132 151993 0
35858 231861 40766 228702
315249 442755 322808 440562
130540 153270 136258 149489
366758 247581 374244 242346
194581 323287 199533 318015
470938 171115 478742 167395
66561 337675 71410 329222
168285 454675 172153 450589
254644 461878 266061 458196
104002 231517 110355 227115
261338 230261 267975 224701
201930 157958 207653 154292
200955 212438 207900 210051
72485 369209 77503 360974
132283 309584 137576 302611
202687 48313 204493 37939
486998 448632 491110 441370
219317 97529 224518 92340
261010 458196 266488 450071
203631 300233 212249 297761
168607 413336 176120 407708
431820 247898 435652 242346
454629 359387 458367 349946
9187 11575 17810 7957
5557 14241 9187 5378
428236 49391 433254 41960
487497 28538 495102 22755
35858 244110 42272 238454
272602 478848 275443 468329
303645 13970 311089 7557
130767 225688 134900 220858
395831 196515 401113 190255
151320 108963 159861 105995
325437 96881 332721 91224
41420 184017 46497 176115
46497 161415 59045 158183
213082 480603 217504 473981
84092 206890 90147 200669
131370 149489 136308 141768
370393 276226 378257 272598
452207 34516 455821 21699
487708 75151 493833 68283
130320 411390 138658 405953
138658 410969 144966 403848
48439 433481 53943 427425
139754 377252 150201 372890
433061 445059 440896 440323
21650 165383 24509 156994
350797 377859 356892 372400
365845 225533 369881 218283
42368 456501 48690 450902
212570 148519 215453 136655
448236 178189 452113 172569
318889 440562 325126 435778
406211 469712 410410 458748
239837 49391 242452 44538
144263 21721 146597 13866
76195 78088 79445 73533
134097 120541 141806 116229
493445 40622 500000 33598
294123 172921 300310 170067
408277 27494 415694 25821
256660 92340 260629 84084
76892 168403 84092 163045
165535 85818 173444 82045
218604 61813 223581 58484
143827 322950 150127 318980
66795 446579 71103 442345
358656 49391 361505 38680
84070 260592 90147 256764
342907 231249 352893 228486
21344 152419 26980 149544
148228 66317 153359 59694
13186 23904 18043 16655
169851 342102 175470 337538
86700 97261 94355 93237
286982 377158 291203 373407
241754 116229 251127 112297
348042 176635 352596 169093
456153 196512 463693 193251
365484 391168 374378 386860
16853 296800 26154 291823
276485 334394 279832 324147
300826 122124 306100 116229
351387 41541 355755 34122
252867 154947 255051 145217
24353 334452 35858 331871
441394 294677 450820 290567
334026 286799 343351 284877
406211 329564 411434 323137
322626 324194 329369 318015
351720 365235 356762 356181
320648 7630 327907 5404
202352 127619 207599 123203
228073 469352 236629 464728
54548 18253 60115 10183
133592 66812 138453 57546
70505 130881 79785 129101
397947 123866 403950 116229
306803 141566 313420 135079
171164 165917 175266 159978
308621 222778 314813 217538
361400 123157 365132 116229
233014 154947 235139 145217
331751 127716 337784 120287
279832 446218 288123 440562
391218 451985 394860 440323
75253 444739 78094 433481
61644 253334 67399 248205
73710 262784 75853 252998
173892 377185 180283 370971
213851 13102 221336 8164
423132 420309 428827 412919
463693 184484 467710 175591
154836 226142 160635 223456
70283 425668 80271 421750
475680 445173 479574 435684
475680 458908 480088 450680
278320 139486 286210 135079
208813 62660 213851 55561
3673 127759 8927 123739
486183 143411 495857 139030
374515 481419 385475 477671
322626 333349 326051 324194
307259 324214 312096 318015
178334 46762 182609 42350
31451 67583 42873 64206
50832 143843 59045 138593
343586 365235 347433 355827
124429 160828 127124 153270
222926 92340 227215 87434
495339 435684 500000 427784
135846 13146 144263 8910
406211 337346 413551 332564
283563 92340 287014 85463
287014 88033 293365 85269
387488 185109 395831 179613
479201 293279 483875 288492
366129 88624 367967 79509
110267 440127 115400 432300
489942 348305 500000 345057
299917 246223 302634 236916
256660 64925 262153 56752
475680 463350 480088 458908
439053 349946 444884 344454
186239 116229 191197 110245
393078 39562 396167 29336
274366 260756 283275 255992
76928 139203 84092 134703
317441 143026 320446 127873
326409 211212 330067 199166
423515 93191 428004 84118
406277 131318 411533 124459
42394 205615 45663 193613
14609 239121 22942 233907
389149 359168 393560 355150
378418 451024 380970 440562
339842 318015 343135 305385
0 209339 9268 207492
344612 82535 350117 79509
437812 178189 448236 174113
180355 302606 188669 301137
180253 267560 186332 263221
330442 249739 335080 243048
283563 85463 287014 77646
293369 393514 302185 388848
493240 410723 498191 401861
343351 291919 349099 284877
355540 236916 360389 228486
52048 178223 57570 172542
98805 104678 104074 100931
218512 272149 222023 263579
290885 290944 297212 283888
72019 214901 76977 206915
285662 463523 288123 456537
216022 379014 223748 373415
112883 43922 115128 33138
45957 500000 54562 495948
357060 140369 363543 133390
13795 465065 18645 456637
272033 432799 276092 426087
194581 421380 199915 415968
390571 214379 398589 211579
406211 341555 413551 337346
110476 407918 117453 403722
481423 220950 486756 212269
35858 358931 39069 352592
404033 201862 413815 199678
135281 283613 140536 277878
220727 477751 228073 473893
277184 198987 282288 194275
17442 456637 21432 445454
250435 225108 252619 216784
120356 340813 122529 331123
285087 172816 294123 169440
410538 441136 418953 438365
413815 169553 417410 159571
496684 174801 500000 164536
365400 211234 369993 201862
426952 309792 433642 304810
169655 71571 174064 68187
130158 495596 140063 493111
398254 96229 403986 90834
110246 481102 114119 470727
99609 270595 105359 267679
197005 40785 202687 37939
352558 122113 357060 116229
207900 200946 214573 198051
224631 267045 229491 262182
251127 101931 253147 92340
308544 74687 314991 70023
180860 500000 182848 491794
186552 352580 190443 342102
406211 387573 411387 381037
227215 88248 231603 81044
42873 114408 48021 108026
150201 384654 158998 381533
437978 381037 442019 374000
429548 205445 437474 201862
31916 110556 42873 106426
194581 346774 200388 340859
232024 378363 239262 372755
457343 229387 463318 225196
471994 421354 475102 414329
218627 322934 223748 318015
120356 286196 126312 282883
377785 123701 385829 118431
54539 244442 58103 239547
323372 44581 327270 36851
91018 444025 95523 433723
199109 401636 207212 397899
220727 457000 226544 451094
463693 175591 465785 167395
102541 161266 111130 156016
67399 306667 76889 303048
392797 116229 397512 111172
421260 230678 424107 225585
414913 344567 422489 341555
244372 154947 250978 149672
410237 486167 416397 482937
35858 273260 44508 270556
430192 131222 438713 129022
42398 423530 48439 417034
145213 372890 150201 367824
88524 329822 94906 324874
50390 285068 58520 281425
348150 269447 360389 265691
164132 352660 169851 348383
114130 253072 116088 244055
495102 28538 500000 20944
468711 435684 471994 430000
281044 236916 284208 227484
5575 79779 9005 71745
252027 300971 259983 296680
460311 26960 465931 21380
472557 112711 476980 103356
241357 124483 243291 116229
116088 253072 120356 244055
195742 92340 199717 81428
214573 209727 220394 202403
8304 433481 13440 425041
292609 268575 297665 265894
288579 169440 294123 164974
256803 39097 274801 36622
269720 246895 273642 236916
75204 19323 78720 11653
114119 488154 118837 481824
410237 482937 416397 475242
234003 99557 237512 92340
68673 500000 75695 494486
399162 136680 406216 131318
90037 470727 93630 462937
484543 386257 490483 382432
202249 195475 207900 191824
266503 186072 277184 182221
71103 463817 77355 459143
479259 371757 484543 364377
218604 71495 223581 64743
424458 49391 428236 41960
303529 70023 314991 65940
180355 301137 188669 296838
391217 429248 401445 426446
341310 410816 344643 404563
290148 189023 295134 182221
494840 367805 500000 363507
299022 488085 304132 479265
79772 232384 84092 227046
383798 339337 393560 337068
21200 291823 24093 284577
131045 14099 135846 6432
109343 47460 116364 43922
394860 451985 399494 446074
115400 460869 120371 455944
266503 189243 273967 186072
99050 216197 103325 206526
201930 168296 209858 165436
338480 228486 346252 222410
9156 396582 12405 386503
145705 272511 148259 264235
194581 433200 204491 428846
90318 449041 95060 444025
162141 116229 172750 113085
334694 305385 343351 301237
365069 42076 369867 35305
279832 360904 287257 355341
169501 450589 179843 448912
173817 235442 180812 230475
60388 500000 65594 491177
406211 458748 410410 453518
421348 291237 427301 284609
215453 150159 218760 141925
131524 38206 135234 29616
89773 145990 97089 141771
38407 281425 45429 275575
433122 272125 436565 262786
207653 159523 216918 156986
114385 209214 118306 198092
146898 238912 151758 232645
302757 314009 311547 312330
292935 71335 297505 63197
14077 42980 19101 37001
256175 314029 267274 309741
304091 353057 312096 349854
163862 286369 168777 277878
27595 143509 31916 134794
355755 49391 358656 38680
240634 21895 242867 12154
128312 343109 137833 340813
67399 105665 72426 101714
238744 272826 243775 268755
169851 312110 177287 306633
113690 386142 120356 383424
367587 453495 373797 451024
25843 192199 35858 188247
35858 260453 38877 250988
187211 205655 191155 198152
482123 103356 487161 96170
341230 174529 348042 169093
422407 273303 430717 269768
48690 439960 60388 437182
478742 166705 482670 159571
303652 167846 311362 162098
247172 285552 258924 282484
153555 143580 160441 139783
485506 54769 492846 49391
36008 151926 40085 146919
386159 350387 389537 339337
288644 430981 295141 426885
203474 447748 207794 443705
372806 89180 374723 79509
213851 58484 223581 55263
268846 488993 273193 482114
14643 386503 17860 377304
76889 293838 82925 286227
223581 81044 226953 72575
452307 164267 458409 159571
343175 14571 347173 6767
59993 82445 67399 80359
113857 145990 120356 142194
421605 251563 428147 245774
367263 339337 373999 333647
162573 200248 171935 195154
290880 41559 295986 35028
210507 245720 215361 242383
2354 371369 5946 360744
378257 273178 380633 262786
12587 456637 15152 445454
127117 340813 128861 331123
254974 359471 260464 352737
389833 152933 394818 144553
385475 408927 392067 404758
290880 49391 295986 41559
12587 439564 18741 433481
151458 416490 153812 409253
333116 105689 338195 99204
295591 342779 298808 334525
268746 49391 271206 39097
220727 417924 223299 410628
234924 116229 241754 112297
182378 182684 190065 178341
344643 414126 351533 409469
403909 69875 410420 67389
113495 240562 120356 234607
81427 485208 86068 481281
90147 198092 93513 191566
97993 396582 101603 386142
227454 399037 233356 391624
360389 177291 366595 171560
244727 104486 251127 99375
282585 384470 286982 376280
141443 313327 150127 309584
0 379945 3260 371369
307453 65940 308775 56525
406211 490184 412785 486167
456498 349946 465708 347926
82419 268768 84070 258365
356762 360282 365074 355246
290885 283888 297212 280544
29514 348548 35858 343133
214143 391624 220037 385192
157298 21721 161824 16050
283871 111995 287707 103702
160427 425501 170049 420907
151993 21721 157298 16050
339676 488005 344039 477757
275772 308449 283275 305415
394818 131318 397947 116229
333373 65940 340383 60104
294799 135079 301349 127873
151758 217486 160635 215303
82186 316690 88524 313498
61098 217402 67399 210157
235925 386650 239262 378363
222855 39144 230141 32967
92605 500000 97662 494626
136308 138391 144578 134409
297590 187499 303254 182221
263038 92340 268759 84084
183227 81428 185539 71571
486998 467722 500000 465198
298434 170067 303652 162098
303254 209938 308478 206239
365069 21383 372451 18134
227103 388992 232024 383139
367587 459616 373797 453495
425107 217184 429548 210344
127912 96818 136926 92340
233873 304478 239210 299541
115400 432000 119847 423496
123332 355782 128312 350010
123442 401897 127276 396582
350565 77537 358366 72583
466574 76065 468397 67891
343351 300159 355725 296409
256002 216784 261338 208063
397089 278910 407235 275676
73383 376364 79477 369209
132057 220858 135240 214696
439053 335391 444052 329296
227324 228834 230986 220270
408277 49391 411561 42876
191051 500000 194581 491754
226387 187977 233696 182221
234585 49391 236139 39721
328161 146356 334222 140740
99609 267679 113560 264781
288644 440562 292405 430981
254529 339717 259411 329996
188337 81428 192729 71571
320886 292466 324805 284877
265819 236916 271710 230261
391217 432835 401445 429248
463085 473531 467395 466884
495637 301818 500000 292850
229917 209727 233696 203445
352558 140667 357060 130560
454287 212269 457425 206779
297076 254589 301355 248453
449425 43270 460311 39168
113560 268779 118305 260306
125020 175487 133515 170220
207794 439280 213905 434386
38097 469118 41085 465065
443994 43270 449425 39168
103560 483764 108148 479300
149354 435477 151885 428469
174692 463093 180191 458083
189780 138006 194581 133087
415089 84118 422423 80012
231844 419124 239404 414354
424458 41960 433254 36697
12562 165098 16981 159581
179587 158321 188321 155269
251957 388420 255283 383740
0 58764 4001 54028
237971 282207 247172 278811
476064 124324 483303 119384
302646 284376 305744 275791
384172 221687 390571 217714
470938 184484 475454 175609
0 83239 9108 79779
19093 277558 28060 272820
41085 474557 48690 469280
257974 467323 266061 464928
357546 488139 366224 483915
450820 292067 455561 287310
331495 7630 337338 0
244930 137832 251049 130923
219226 5889 224993 0
88524 314534 95005 310040
222855 49391 230141 43139
244318 182221 248359 175111
228073 461286 236629 457000
134514 331123 137833 322950
330275 14571 339972 10335
283275 318015 292697 313739
309468 122734 314563 116229
271206 49391 274801 39097
339149 243089 343768 236916
137576 309584 143840 302323
143668 193788 150205 189062
202517 274936 207906 272149
105359 269667 113560 267679
35787 439698 42098 433481
42272 244375 47083 238454
323797 367743 325705 357040
409829 352329 416849 349946
40085 162862 46497 155954
361965 467208 374515 463523
336084 404563 344643 400785
487020 169110 491992 164621
42873 102393 48021 97600
454240 258979 456625 251556
254974 368778 264149 366907
335733 459685 342448 454466
323326 435778 329369 430835
296674 10967 303645 5841
385475 493201 388094 485690
449532 121486 456568 116229
48439 427425 53943 421563
436379 318015 441394 309792
395919 422112 406211 418324
255243 182221 261909 175111
162545 59694 169655 54213
318512 472637 332005 469827
59993 85776 67399 82445
428909 55165 432268 49391
168833 42350 179139 39159
44905 366501 53856 363043
483875 270459 490096 262786
129495 290830 132625 283134
236629 471606 246291 467109
357060 159571 365945 157049
224985 226978 227324 220270
189191 371215 194581 362926
16534 60470 21631 54028
312734 127873 319660 122734
277184 236916 281044 227484
98856 177689 102541 168255
148228 79408 155492 77004
134408 264235 136739 253519
189334 415919 194581 407708
493918 285799 500000 282059
318512 469827 323508 463523
399494 455389 406211 449110
28115 254069 35858 251460
233696 206615 239979 200436
437812 184401 450789 181157
112121 100931 120356 97261
349028 131604 352558 126366
160427 439067 165401 431145
99396 400436 104752 396582
341165 159571 351750 156615
417593 230678 421260 225585
35045 38958 42873 34755
5658 445752 12587 442140
385833 355150 393560 350387
68673 494486 73372 489314
336408 351261 341417 346954
414785 475242 418953 469712
120356 75289 128547 71342
61241 74410 67399 68863
462574 159571 466737 150986
402844 272237 407235 262786
298855 110028 303529 102173
444921 125884 449532 116229
374463 242346 381916 237892
13440 426425 19392 420003
31916 144742 38550 138593
146750 453271 151885 446538
217504 480603 220727 473981
224653 433433 234249 429064
197005 66709 200321 54255
484929 60419 492773 54769
42873 85776 49218 78395
491992 174801 494280 164621
63478 172542 67399 167766
255584 500000 265221 497101
301965 468074 310817 463523
148429 284946 153457 277878
212249 301196 214812 293181
50245 248205 54539 237319
3260 374588 9156 371369
51232 325561 55761 317672
248783 167558 259346 163815
469616 139340 474017 131684
351750 145826 357060 140667
456349 97156 463175 90339
95060 449041 100334 444025
7180 54028 15440 48655
120356 372890 124922 364499
0 54028 7180 48655
459907 242346 462903 229387
189491 84430 195742 81428
413868 420309 423132 416802
35513 76743 42873 71084
421481 484815 426393 479924
120356 12914 125785 8706
434145 287683 436655 278336
268474 464692 275443 458196
38097 481062 41085 469118
343567 334968 349573 329114
255748 202828 261338 195595
35045 42980 42873 38958
385475 464410 391248 457601
498191 410723 500000 401861
398589 231926 402370 222630
489879 84118 493833 75151
493277 486970 497154 479028
263925 282757 267135 271801
286022 14439 290880 10710
48962 41776 54238 37338
493391 135196 500000 130382
437474 203404 449005 201862
161421 268537 168777 264235
194581 150237 198925 142810
67399 47730 73218 43264
128449 71342 138453 66812
11434 112409 17915 108538
338081 488005 339676 477757
254758 42871 262530 39097
77514 148172 84092 142424
4071 25868 9187 22130
457425 212269 464521 206779
233696 278811 237651 272826
206424 191824 207900 182221
41508 329222 51232 326371
78094 437770 85214 433481
318084 79509 322382 69402
323199 493181 332005 487860
297671 468074 301965 463523
344701 123953 349028 116229
25821 433481 30088 426425
471994 406950 479593 402253
216536 242383 218846 232655
16567 490561 26797 486642
173444 92340 181395 87634
291215 209251 293853 198987
378415 112083 384543 106430
336619 182221 341230 176155
308478 203570 317411 201335
60388 475738 69311 470727
9963 303790 15783 299231
43890 127477 54460 123631
265221 500000 273193 497101
0 272820 4067 265171
269826 410628 273950 399437
135785 277878 138922 272511
304132 485244 308992 479265
314162 13970 320648 7557
179587 148659 188321 146338
90147 191566 94564 186269
376088 65025 384073 61431
366254 194537 373686 188603
233272 338170 239262 332435
227454 403335 234557 399037
196719 81428 203405 75775
456625 257833 461222 251556
462493 392061 471303 388763
11183 465065 13795 456637
233696 285552 237971 278811
449165 101740 456349 95762
239519 92340 242349 86759
155998 59694 162545 54213
26980 152419 31916 143509
67399 69932 77345 67195
134536 439448 139435 435477
239404 412615 247874 410628
434203 337897 439053 329896
366858 150364 372861 146674
9963 291823 14405 284577
20364 343133 28745 338185
189491 92340 195742 88841
267975 230261 277184 228594
304105 49391 309486 40646
28987 98595 31916 90956
233873 299541 239210 293181
428827 420309 433904 415840
363668 108420 368121 100266
287598 299128 290885 286027
269743 23560 274801 18424
387488 188977 395831 185109
9156 386503 12241 377304
184562 226608 188029 215303
115617 172226 120356 163262
328865 49391 332684 44581
414643 25821 421896 20038
100825 488564 108148 483764
385475 500000 390625 493201
420848 330765 425451 321564
360389 254891 368614 249407
208516 362226 213813 356275
79703 275346 84070 270561
24886 323810 30834 316612
374155 171560 379336 168543
372451 18965 380347 14571
304733 474436 310817 468074
306147 479265 308936 474436
29118 439564 35787 433481
332853 281141 338294 272844
323372 36851 327270 31785
280952 148895 288620 144545
205642 473981 220727 471580
164633 338752 169851 332131
80829 413911 85214 406646
98873 376364 106193 372019
257691 415808 265267 410628
233374 73158 236397 65359
403950 131318 406277 124459
486998 465198 493707 459853
142923 64611 148228 57546
100958 18714 106873 16189
219321 226978 224985 220270
184188 308069 188648 302606
30088 407957 32857 400595
248434 326206 254529 322283
82186 357108 95233 354008
96716 110442 98805 100931
139385 33817 148228 29616
48690 452906 60388 448984
383524 330692 393560 328660
50202 313550 57976 309208
176395 306633 180355 296838
325437 107158 333116 103462
221299 304787 229297 299035
223748 383139 232024 377405
21344 149544 26980 143509
269826 392035 274202 385194
471303 392061 479259 388744
43653 358931 48743 352592
400129 262786 404867 257189
286418 483930 291810 479911
216581 232655 227324 229690
497244 379896 500000 371618
366149 137064 371175 133390
220613 251925 224631 242383
209123 455455 213470 447748
324855 318015 331823 313810
468841 367862 479259 363550
395831 182140 404033 176791
67399 301147 76889 299183
403950 120678 411533 116229
305157 265894 310686 258632
56812 74410 61241 69655
318885 217538 322917 207734
274801 14439 286022 10710
178827 418907 194581 415919
283871 116229 287707 111995
479259 345057 487070 341103
233388 500000 237937 494415
438052 34516 447250 30245
194581 251767 202291 247133
444052 335391 450163 329296
31916 123631 34619 114408
208942 340859 215157 334182
344612 91224 350117 85439
207599 136655 212966 130031
115098 8750 120356 0
48690 445171 53172 439960
314813 222778 322156 217538
378071 49391 382095 40006
78311 67195 85687 61338
11193 60470 16534 54028
98237 255981 103416 248125
243693 365085 250680 359650
374244 249407 381608 247385
234249 438538 243082 436809
141806 120541 149136 116229
431223 93670 433065 84118
4919 178303 11830 173782
406599 194350 413815 191245
128321 149489 131370 138400
249957 293181 258924 288670
52035 31258 57124 26944
134900 225688 141722 220858
270872 255992 273642 246895
82611 6115 92455 2836
292935 77646 299891 71335
180355 338097 188710 334733
175525 483038 181949 476079
311547 282456 323002 279528
46246 46399 48962 37338
421870 159571 430192 154895
48439 421563 53943 414616
288351 325034 295745 320987
75179 337675 82186 331527
46497 143843 50832 138593
251957 410628 256461 401836
138453 82577 144313 77890
120356 282883 126312 277878
54612 487957 60388 481062
9156 366902 13189 356422
71103 470727 76864 463817
182101 29616 191391 26616
362739 4289 368355 0
191155 205655 194581 198152
223581 55440 227685 49391
421201 355690 425628 349946
232766 49391 234585 39721
65087 123631 67399 114408
67399 216449 72019 206915
294437 148895 299130 138825
162450 272310 168777 268537
377940 362851 386820 359168
423515 102624 427244 96215
30140 494131 35426 486384
244916 38617 248767 30432
463808 497865 472598 494266
91210 138596 97089 133178
13044 97695 18218 90956
94906 326848 102594 322729
450820 312274 457652 309315
329369 330998 333012 325313
317411 190479 321842 182221
274801 4349 279288 0
160427 450589 166309 444859
374463 212898 384172 209893
54460 130425 61693 126324
12647 134794 20985 129937
261634 450071 264557 438538
239910 86759 244488 79925
412333 287862 421348 284609
106873 51299 109343 43922
63669 368200 67631 358933
396329 335265 400088 327789
169939 431145 173151 425501
160427 407708 164066 396582
54238 49793 58618 42202
88562 52987 94355 46969
182342 110245 190784 107563
6838 284577 14281 278896
