4000 50000 50000 
5822 28305 6478 27020
36832 3774 37365 3097
21993 18315 22610 17372
35396 28519 35876 26640
21235 21941 22405 21460
0 37908 694 36871
4414 25348 5159 24734
2159 20748 3396 20082
17149 37232 17817 36309
26862 47282 28027 46922
21235 25444 22819 24951
35211 17855 36122 17009
47117 3449 48195 2566
8300 19255 8968 18482
22361 40488 23235 39866
23786 28894 24769 28180
11314 32091 11869 30841
23420 21337 24631 20648
13417 35434 14403 34975
37772 18454 38458 17129
35803 36942 36298 35921
6541 17840 7137 16446
11893 39069 12459 38058
22040 15698 23483 15163
14574 28894 15079 27397
19826 2907 20836 2293
36861 19827 37772 19053
5822 8791 6577 8072
40248 29595 41276 29150
26190 37002 26882 36032
8282 4384 9429 3827
44959 20629 45271 19451
35245 31435 35975 30721
34931 1261 36085 997
42278 951 43022 0
28894 3356 29808 2809
39349 26329 40152 25388
35206 21774 36493 21221
35667 10933 36904 10584
8265 31674 8856 31003
18876 13784 19886 13028
35938 3774 36832 3097
27721 2402 28301 887
25721 21948 26354 20648
31146 35744 31774 34460
0 9650 817 9332
31298 45386 32641 44802
20487 43510 20999 42554
20293 5451 21419 4743
19310 28894 20052 27699
39126 46197 39957 45463
6442 40491 7550 39787
29697 46137 30666 45340
33889 34737 34658 33794
20076 45643 20999 45043
9201 38482 9827 37788
7410 27898 8523 27520
10148 45727 10423 44208
7750 48251 8667 47513
43565 14647 44505 13844
35420 15720 36572 15364
46768 13525 47608 12593
5478 47251 6485 46490
41099 9739 42571 9354
45100 3890 46595 3444
17018 22424 17374 21279
46559 44656 46876 43336
31314 48251 32175 47566
18903 20893 19353 19276
17418 47495 18277 46857
49171 23727 50000 22813
10572 10737 11161 9554
14945 48651 15480 47314
15176 37232 15522 36002
18876 10383 19996 9794
11875 50000 12256 48280
46380 26996 46999 26017
28179 12593 28638 11356
11314 45898 11942 44817
1561 10549 2366 9936
39528 37178 39846 36036
33045 21455 34334 21016
34685 7883 35761 7476
11314 38058 12459 37314
5418 1390 5822 0
3396 27550 4303 26760
0 44190 1536 43601
39184 3522 39754 2754
10468 16143 11314 15007
29012 21588 29826 20648
32263 36075 33191 35295
48626 45651 50000 45460
30668 30866 31253 29687
8266 39198 9137 38482
23483 1186 23907 0
16707 44009 17391 42996
36308 46530 37309 45940
12368 45898 12939 44817
7661 17840 7939 16577
25197 3264 26079 2881
11428 6416 12787 5725
17709 14504 18165 13784
40259 25388 40741 24495
38195 32329 38819 30922
7410 27520 8523 27020
3396 26760 4303 26350
24630 1186 25061 0
7136 12861 8317 12321
24622 14361 25393 13242
5822 7110 6370 5375
34609 9592 35106 8482
13417 41454 13922 40758
40125 4373 41099 3522
28838 39774 29172 37908
46794 24154 47632 23705
20165 20893 20589 19276
22412 9399 23483 8934
41293 23833 41811 22479
27286 5189 28638 4713
42042 46152 43034 45403
36308 41155 36722 40460
13417 16338 14403 15592
48346 9574 49187 8841
37772 45463 39166 44816
7092 31674 8265 31003
37772 48319 38353 47751
49245 20472 50000 19637
21382 47495 22289 46654
46876 39723 47728 38932
24600 13242 25904 12593
27163 44270 28027 43650
10882 41661 11314 40691
26177 8700 26712 8027
14937 21951 15843 20991
30085 4713 30577 3871
1713 33587 2326 32223
37772 39923 38405 38929
16397 4237 16902 2835
32423 39332 33021 38378
43126 32427 44025 31999
16170 33013 17230 32316
380 49285 1231 48236
46872 23705 47632 22813
32341 40805 33021 39853
39716 38537 40451 37795
817 11110 1561 10624
10834 29726 11314 28305
3410 8941 4030 7831
44917 49600 45599 49008
41469 44816 42042 44213
39557 6025 41099 5599
24444 39323 25076 38183
47720 36093 48121 34465
13937 28894 14257 27398
14011 32793 14511 31847
29338 16276 30372 15848
22863 33708 23351 32293
16351 10090 17354 9349
48973 30637 50000 29724
42316 20914 42933 19451
26862 46922 28027 46291
28027 37476 29172 36942
21344 33708 21822 31726
3143 6140 3410 4123
43639 3144 45100 2566
12495 35233 12890 34109
33944 12593 34609 11931
40270 50000 41647 49378
5822 3117 6348 2273
1928 15682 2366 14353
19746 39100 20456 38183
11830 34696 12495 33792
8277 37108 8886 35890
42579 23533 44037 23292
48023 41737 48990 41196
38474 2297 39184 991
5822 10737 6577 10368
44001 49008 45058 48333
19895 738 21015 0
45373 28033 46380 27444
48035 31604 49091 30924
46380 25675 47632 25228
4019 12657 4673 11573
32764 33295 33316 31820
15356 30834 16381 30329
39754 3522 40236 1794
24763 18841 25505 18378
14604 7439 15225 6573
38733 22855 39252 21661
9432 27364 9780 26084
38786 20314 39112 18454
42042 46598 43034 46152
4106 4882 4835 3818
650 629 1822 0
21522 38623 23235 38183
21665 50000 22379 48849
34702 24519 35206 23518
26190 35322 26890 34480
45167 14750 45829 13896
21544 11888 22410 11082
36308 47635 36645 46530
35161 11823 35667 10630
3705 11195 4673 10502
37772 13139 38906 12593
37772 47751 38353 46598
11314 26378 12062 25970
31524 24923 32501 24519
43701 5985 44806 5720
48377 22813 49528 22380
27117 23057 28338 22511
40361 8412 40713 6441
4576 22247 5110 21147
47255 46218 47466 45002
27294 17478 28280 17009
26345 43094 26890 41809
11314 16902 12763 16392
0 32824 728 32223
39112 20314 39772 19002
1800 17761 2494 16702
39605 32653 39956 30922
5023 31102 5822 30459
42133 3288 43106 2566
18549 31073 19911 30834
40320 16308 40731 15143
17657 28894 18448 27771
4835 4563 5493 3381
47366 16861 47891 15861
16503 21279 17374 20713
17586 17009 18015 15484
34658 34984 35309 34069
29780 42305 30666 41491
44919 41358 45717 40327
41811 23919 44037 23533
26841 17009 27668 16001
15393 42720 16707 42047
47633 11239 48517 10514
32245 8482 33504 8043
39111 991 39754 0
39754 789 40245 0
18876 13028 19434 11674
2366 15854 3019 14390
15924 36568 17149 36309
42956 30946 43515 29616
27710 18556 28280 17478
3396 34668 4693 33993
39252 21389 39744 20314
30089 39774 30666 38758
20669 14907 21303 14405
45091 33028 46048 32379
10476 40691 11314 40193
37341 7360 38263 6441
26432 39432 26889 38183
31774 35295 32404 34737
28460 46697 29697 46018
34477 39135 36428 38804
35068 15364 35743 14303
49093 36093 50000 35387
42434 45403 43034 44552
4559 28869 5159 27419
47728 40523 48520 39522
12889 12216 13417 11417
18015 17009 18586 15484
21288 38183 23234 37812
34477 39845 35460 39135
1508 39869 2482 39171
43932 39550 44919 39087
27294 18556 27710 17478
4239 32589 5105 31499
14362 23331 14930 22424
18363 49085 19342 48339
22492 10383 23483 9716
8841 14499 9735 14091
0 43601 1037 42971
26612 30834 27183 29994
5215 8611 5822 7831
15744 8815 16351 7799
5822 2273 7189 1851
17374 17413 18593 17009
9453 46583 10431 45727
16397 2835 16902 2305
16351 7110 17832 6467
34609 11823 35161 10630
34563 23518 35206 22329
11314 34696 11830 33792
37772 41215 38458 39923
37196 50000 37772 48599
34799 47128 35920 46420
13417 29752 14249 28894
7964 23715 8898 23044
22334 19539 23389 18841
26405 15526 26841 14072
6442 39787 6985 38855
48673 37369 50000 37101
8300 18482 9735 17840
8725 17840 9735 16906
4673 13218 5227 12031
15078 9015 16351 8815
39528 37795 40451 37178
14360 21782 14937 20286
5822 22417 6578 21649
5822 15885 6634 14755
38949 40953 39487 39923
47503 31604 48035 30637
20126 17009 21544 16360
4234 41135 5133 40286
22026 30534 22811 29717
44117 7505 44475 5985
20366 9399 21304 8859
13417 15592 14605 15001
36609 28224 37772 27490
12737 44817 13417 43980
45599 50000 46876 49620
18951 44750 19551 44009
14360 22424 14937 21782
45231 47166 46876 46598
24702 29639 25747 28894
47728 37950 48673 37101
25628 9464 26177 8160
21644 3197 22076 2293
18951 46291 19748 45643
13417 31847 14880 31321
41118 25921 41811 25388
22076 4365 22676 3132
15611 1612 16101 743
19007 19276 19861 18269
3843 42216 4300 41135
3396 23347 5110 23021
25748 27253 27002 26923
24114 13242 24600 12593
9735 19025 10135 18188
14294 14754 14605 12973
30876 10394 31576 9398
2824 21611 3396 20748
28793 35257 29916 34749
10573 17739 11314 16966
36526 25067 37772 24519
16351 6014 17151 5185
0 42216 464 40948
12074 1549 12447 0
15023 11739 16351 11323
41099 936 42278 470
9986 36998 10404 35149
10784 12644 11428 11835
23483 16236 24201 15650
43565 15748 44227 14647
48233 39522 48520 37950
30102 45340 30666 44135
1561 13520 2366 12805
29172 38966 29683 37506
21924 43650 22959 42729
35396 25324 36236 24519
840 4267 1590 3511
35559 8482 36770 7883
7550 47513 8312 46387
18165 14946 18680 13784
26354 21948 27216 21430
22412 8934 23483 8382
0 20748 529 20082
16351 8559 16827 7355
29826 21623 31105 21017
34334 22329 35206 21656
46378 19451 46871 18730
22699 25909 23840 25444
5822 21649 7288 21089
46595 4228 47055 3449
37772 43906 38764 43470
4996 7831 5822 7427
36696 37679 37772 36942
19748 46291 20999 45643
5061 47513 5478 46490
10784 13423 11428 12644
8317 13276 9531 12680
29012 23057 29826 22284
6455 26410 7077 24879
42060 12593 42571 11780
42637 19451 43472 18847
21544 11082 22410 10383
30684 23866 32235 23259
48979 17704 50000 16870
42664 47702 43905 47354
41230 38760 41811 37670
19746 41809 20310 41353
39606 22855 40259 21389
4591 23021 5110 22247
33021 41440 34404 40989
1028 26821 2247 26145
23235 40135 24085 39566
23483 12593 24819 12053
4835 3381 5493 2942
15968 38183 17817 37929
20445 24777 21235 23809
43384 11342 44756 10987
13417 14754 14294 13788
1798 40920 2482 39869
25747 30834 26334 29433
9735 15174 10468 14091
46356 2566 47562 1859
25335 15095 25904 14361
32907 20761 33803 20098
44919 38391 45837 37424
23527 24519 24257 23340
41525 36036 41811 34693
43932 40541 44919 39985
32972 13932 34039 13273
16397 2305 17402 1612
2633 32223 3396 31418
41765 7031 42075 5985
11942 45898 12368 44817
35935 42804 36308 41338
46094 16861 46690 15861
13417 12973 14402 12234
36308 50000 37196 49343
29291 24519 29974 23856
21235 27664 22775 27112
9240 2613 10186 2005
19043 38183 19863 37017
7357 6245 8282 5683
26536 33708 27469 32774
29056 18885 30457 18556
47163 41196 47728 39723
14189 9741 15078 8815
12535 23652 13417 22913
20701 41353 21197 40488
27954 24519 28879 23643
4300 49370 4792 47513
29076 47416 29697 46697
33468 42804 33754 41440
46876 47298 47606 46728
27194 851 27721 0
5133 41435 6442 41185
3396 16113 4723 15701
6443 43822 6786 42216
36696 38804 37772 38285
11161 10737 11428 9554
13940 19454 14426 17952
32235 23518 32661 22013
45533 7739 46748 7262
32263 36942 33711 36400
10272 7904 11428 7448
25747 31726 27183 31433
26079 3297 26548 1645
44037 23615 44651 23034
13978 8579 15282 7955
17689 15484 19080 14946
29974 24519 30558 23866
11314 50000 11875 48280
3458 42216 3843 40231
34039 13531 34726 12593
10339 42157 10578 40691
48651 44475 48990 43262
9916 9553 10572 8454
46595 4741 48195 4228
8523 25413 9195 24219
8282 9034 9282 8454
4106 5791 5302 5384
16510 48651 17104 47314
47998 33896 49093 33347
8312 46522 9453 45985
1420 16702 1928 15155
18600 41514 19746 40758
32579 6441 33134 4713
23767 37660 24511 36452
46531 11239 47633 10514
36687 18556 37052 17009
44037 27946 44730 27099
4022 44026 4736 42917
30107 25901 31524 25254
34477 37993 35246 36942
25904 17009 26841 16427
28027 47906 29697 47416
41099 11360 41860 10510
40259 21741 41811 21292
24763 17996 25505 17009
45373 28635 46380 28033
34404 40653 36308 40306
38747 38496 39191 37172
26432 40905 28027 40363
28338 23057 29012 22006
46380 27681 46999 26996
5133 42216 5930 41435
5087 16113 5822 14907
3
1
